Time,Roll,Pitch,Yaw,aX,aY,aZ
13:22:05.1520,-83.26,7.85,49.98,0.0,0.0,0.0
13:22:05.2093,-83.27,7.85,49.98,0.0,0.0,0.0
13:22:05.2703,-83.27,7.85,49.98,0.0,0.0,0.0
13:22:05.3258,-83.27,7.85,49.98,0.0,0.0,0.0
13:22:05.3794,-83.27,7.85,49.98,0.0,0.0,0.0
13:22:05.4287,-83.27,7.85,49.98,0.0,0.0,0.0
13:22:05.4836,-83.27,7.85,49.98,0.0,0.0,0.0
13:22:05.5474,-83.27,7.85,49.98,0.0,0.0,0.0
13:22:05.5971,-83.27,7.85,49.98,0.0,0.0,0.0
13:22:05.6358,-83.27,7.85,49.98,0.0,0.0,0.0
13:22:05.6735,-83.27,7.85,49.98,0.0,0.0,0.0
13:22:05.7073,-83.28,7.85,49.98,0.0,0.0,0.0
13:22:05.7469,-83.28,7.85,49.98,0.0,0.0,0.0
13:22:05.7837,-83.28,7.85,49.98,0.0,0.0,0.0
13:22:05.8271,-83.28,7.85,49.98,0.0,0.0,0.0
13:22:05.8639,-83.28,7.85,49.98,0.0,0.0,0.0
13:22:05.9008,-83.27,7.85,49.98,0.0,0.0,0.0
13:22:05.9402,-83.27,7.85,49.98,0.0,0.0,0.0
13:22:05.9786,-83.27,7.85,49.98,0.0,0.0,0.0
13:22:06.2219,-83.27,7.85,49.98,0.0,0.0,0.0
13:22:06.6564,-83.28,7.85,49.98,0.0,0.0,0.0
13:22:06.1096,-83.28,7.85,49.98,0.0,0.0,0.0
13:22:06.1607,-83.27,7.85,49.98,0.0,0.0,0.0
13:22:06.2047,-83.27,7.85,49.98,0.0,0.0,0.0
13:22:06.2514,-83.28,7.85,49.98,0.0,0.0,0.0
13:22:06.2985,-83.28,7.85,49.98,0.0,0.0,0.0
13:22:06.3416,-83.28,7.85,49.98,0.0,0.0,0.0
13:22:06.3904,-83.28,7.85,49.98,0.0,0.0,0.0
13:22:06.4597,-83.28,7.85,49.98,0.0,0.0,0.0
13:22:06.5253,-83.28,7.85,49.98,0.0,0.0,0.0
13:22:06.5644,-83.29,7.85,49.98,0.0,0.0,0.0
13:22:06.6035,-83.29,7.85,49.98,0.0,0.0,0.0
13:22:06.6556,-83.29,7.85,49.98,0.0,0.0,0.0
13:22:06.6988,-83.28,7.85,49.98,0.0,0.0,0.0
13:22:06.7402,-83.28,7.84,49.98,0.0,0.0,0.0
13:22:06.7835,-83.29,7.84,49.98,0.0,0.0,0.0
13:22:06.8194,-83.29,7.84,49.98,0.0,0.0,0.0
13:22:06.8718,-83.29,7.84,49.98,0.0,0.0,0.0
13:22:06.9083,-83.29,7.84,49.98,0.0,0.0,0.0
13:22:06.9452,-83.29,7.84,49.98,0.0,0.0,0.0
13:22:06.9878,-83.29,7.84,49.98,0.0,0.0,0.0
13:22:07.2826,-83.29,7.84,49.98,0.0,0.0,0.0
13:22:07.6431,-83.29,7.84,49.98,0.0,0.0,0.0
13:22:07.1034,-83.29,7.84,49.98,0.0,0.0,0.0
13:22:07.1406,-83.29,7.85,49.98,0.0,0.0,0.0
13:22:07.1909,-83.3,7.85,49.98,0.0,0.0,0.0
13:22:07.2364,-83.29,7.85,49.98,0.0,0.0,0.0
13:22:07.2807,-83.3,7.85,49.98,0.0,0.0,0.0
13:22:07.3246,-83.3,7.85,49.98,0.0,0.0,0.0
13:22:07.3655,-83.3,7.85,49.98,0.0,0.0,0.0
13:22:07.4088,-83.3,7.85,49.98,0.0,0.0,0.0
13:22:07.4526,-83.3,7.85,49.98,0.0,0.0,0.0
13:22:07.5057,-83.3,7.85,49.98,0.0,0.0,0.0
13:22:07.5684,-83.3,7.85,49.98,0.0,0.0,0.0
13:22:07.6134,-83.3,7.85,49.98,0.0,0.0,0.0
13:22:07.6602,-83.29,7.86,49.98,0.0,0.0,0.0
13:22:07.7143,-83.29,7.86,49.98,0.0,0.0,0.0
13:22:07.7744,-83.29,7.86,49.98,0.0,0.0,0.0
13:22:07.8238,-83.29,7.86,49.98,0.0,0.0,0.0
13:22:07.8795,-83.29,7.86,49.98,0.0,0.0,0.0
13:22:07.9301,-83.29,7.86,49.98,0.0,0.0,0.0
13:22:07.9736,-83.29,7.86,49.98,0.0,0.0,0.0
13:22:08.1527,-83.3,7.86,49.98,0.0,0.0,0.0
13:22:08.5792,-83.3,7.86,49.98,0.0,0.0,0.0
13:22:08.1134,-83.3,7.86,49.98,0.0,0.0,0.0
13:22:08.1912,-83.3,7.86,49.98,0.0,0.0,0.0
13:22:08.2667,-83.3,7.86,49.97,0.0,0.0,0.0
13:22:08.3538,-83.3,7.87,49.97,0.0,0.0,0.0
13:22:08.4304,-83.3,7.86,49.97,0.0,0.0,0.0
13:22:08.4720,-83.3,7.87,49.97,0.0,0.0,0.0
13:22:08.5108,-83.3,7.86,49.97,0.0,0.0,0.0
13:22:08.5530,-83.3,7.86,49.97,0.0,0.0,0.0
13:22:08.5970,-83.3,7.86,49.97,0.0,0.0,0.0
13:22:08.6427,-83.3,7.86,49.97,0.0,0.0,0.0
13:22:08.6835,-83.3,7.86,49.97,0.0,0.0,0.0
13:22:08.7185,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:08.7518,-83.3,7.86,49.97,0.0,0.0,0.0
13:22:08.7851,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:08.8238,-83.3,7.86,49.97,0.0,0.0,0.0
13:22:08.8572,-83.3,7.86,49.97,0.0,0.0,0.0
13:22:08.8953,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:08.9408,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:08.9800,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:09.1949,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:09.5660,-83.32,7.86,49.97,0.0,0.0,0.0
13:22:09.9082,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:09.1361,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:09.1861,-83.31,7.85,49.97,0.0,0.0,0.0
13:22:09.2380,-83.31,7.85,49.97,0.0,0.0,0.0
13:22:09.2844,-83.31,7.85,49.97,0.0,0.0,0.0
13:22:09.3331,-83.31,7.85,49.97,0.0,0.0,0.0
13:22:09.3734,-83.31,7.85,49.97,0.0,0.0,0.0
13:22:09.4208,-83.31,7.85,49.97,0.0,0.0,0.0
13:22:09.4632,-83.31,7.85,49.97,0.0,0.0,0.0
13:22:09.5177,-83.31,7.85,49.97,0.0,0.0,0.0
13:22:09.5627,-83.31,7.85,49.97,0.0,0.0,0.0
13:22:09.6112,-83.31,7.85,49.97,0.0,0.0,0.0
13:22:09.6685,-83.31,7.85,49.97,0.0,0.0,0.0
13:22:09.7070,-83.32,7.84,49.97,0.0,0.0,0.0
13:22:09.7435,-83.32,7.84,49.97,0.0,0.0,0.0
13:22:09.7768,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:09.8102,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:09.8443,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:09.8776,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:09.9110,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:09.9553,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:09.9908,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:10.2987,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:10.6695,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:10.1154,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:10.1502,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:10.1949,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:10.2450,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:10.2932,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:10.3418,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:10.3844,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:10.4302,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:10.4796,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:10.5204,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:10.5663,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:10.6077,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:10.6540,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:10.6951,-83.3,7.84,49.97,0.0,0.0,0.0
13:22:10.7395,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:10.7782,-83.3,7.84,49.97,0.0,0.0,0.0
13:22:10.8152,-83.3,7.84,49.97,0.0,0.0,0.0
13:22:10.8590,-83.3,7.84,49.97,0.0,0.0,0.0
13:22:10.9139,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:10.9501,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:10.9835,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:11.2998,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:11.7386,-83.3,7.84,49.97,0.0,0.0,0.0
13:22:11.1165,-83.3,7.84,49.97,0.0,0.0,0.0
13:22:11.1548,-83.3,7.84,49.97,0.0,0.0,0.0
13:22:11.1917,-83.3,7.84,49.97,0.0,0.0,0.0
13:22:11.2308,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:11.2717,-83.3,7.84,49.97,0.0,0.0,0.0
13:22:11.3087,-83.3,7.84,49.97,0.0,0.0,0.0
13:22:11.3484,-83.3,7.84,49.97,0.0,0.0,0.0
13:22:11.3867,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:11.4331,-83.3,7.84,49.97,0.0,0.0,0.0
13:22:11.5164,-83.3,7.84,49.97,0.0,0.0,0.0
13:22:11.5761,-83.3,7.85,49.97,0.0,0.0,0.0
13:22:11.6505,-83.3,7.84,49.97,0.0,0.0,0.0
13:22:11.7324,-83.3,7.84,49.97,0.0,0.0,0.0
13:22:11.8081,-83.3,7.84,49.97,0.0,0.0,0.0
13:22:11.8932,-83.3,7.84,49.97,0.0,0.0,0.0
13:22:11.9512,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:12.1178,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:12.6741,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:12.1299,-83.31,7.85,49.97,0.0,0.0,0.0
13:22:12.1825,-83.31,7.85,49.97,0.0,0.0,0.0
13:22:12.2228,-83.31,7.85,49.97,0.0,0.0,0.0
13:22:12.2636,-83.31,7.85,49.97,0.0,0.0,0.0
13:22:12.2971,-83.31,7.85,49.97,0.0,0.0,0.0
13:22:12.3383,-83.31,7.85,49.97,0.0,0.0,0.0
13:22:12.3753,-83.31,7.85,49.97,0.0,0.0,0.0
13:22:12.4290,-83.31,7.85,49.97,0.0,0.0,0.0
13:22:12.4642,-83.31,7.85,49.97,0.0,0.0,0.0
13:22:12.4980,-83.31,7.85,49.97,0.0,0.0,0.0
13:22:12.5491,-83.31,7.84,49.97,0.0,0.0,0.0
13:22:12.5896,-83.31,7.85,49.97,0.0,0.0,0.0
13:22:12.6286,-83.31,7.85,49.97,0.0,0.0,0.0
13:22:12.6781,-83.3,7.85,49.97,0.0,0.0,0.0
13:22:12.7202,-83.3,7.85,49.97,0.0,0.0,0.0
13:22:12.7608,-83.3,7.85,49.97,0.0,0.0,0.0
13:22:12.7966,-83.3,7.85,49.97,0.0,0.0,0.0
13:22:12.8342,-83.3,7.85,49.97,0.0,0.0,0.0
13:22:12.8681,-83.31,7.85,49.97,0.0,0.0,0.0
13:22:12.9064,-83.3,7.85,49.97,0.0,0.0,0.0
13:22:12.9468,-83.3,7.86,49.97,0.0,0.0,0.0
13:22:12.9878,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:13.3133,-83.3,7.85,49.97,0.0,0.0,0.0
13:22:13.7401,-83.3,7.86,49.97,0.0,0.0,0.0
13:22:13.1157,-83.3,7.86,49.97,0.0,0.0,0.0
13:22:13.1662,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:13.2133,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:13.2507,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:13.3015,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:13.3505,-83.3,7.86,49.97,0.0,0.0,0.0
13:22:13.3940,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:13.4439,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:13.4956,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:13.5491,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:13.6082,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:13.6574,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:13.7042,-83.32,7.86,49.97,0.0,0.0,0.0
13:22:13.7660,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:13.8170,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:13.8555,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:13.8953,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:13.9308,-83.31,7.87,49.97,0.0,0.0,0.0
13:22:13.9689,-83.31,7.87,49.97,0.0,0.0,0.0
13:22:14.9189,-83.32,7.87,49.97,0.0,0.0,0.0
13:22:14.4493,-83.32,7.87,49.97,0.0,0.0,0.0
13:22:14.8646,-83.31,7.87,49.97,0.0,0.0,0.0
13:22:14.1241,-83.31,7.87,49.97,0.0,0.0,0.0
13:22:14.1574,-83.31,7.87,49.97,0.0,0.0,0.0
13:22:14.1908,-83.31,7.87,49.97,0.0,0.0,0.0
13:22:14.2253,-83.31,7.87,49.97,0.0,0.0,0.0
13:22:14.2658,-83.31,7.87,49.97,0.0,0.0,0.0
13:22:14.3033,-83.31,7.87,49.97,0.0,0.0,0.0
13:22:14.3407,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:14.3852,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:14.4236,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:14.4737,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:14.5172,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:14.5564,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:14.6026,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:14.6386,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:14.6827,-83.32,7.87,49.97,0.0,0.0,0.0
13:22:14.7253,-83.31,7.87,49.97,0.0,0.0,0.0
13:22:14.7612,-83.31,7.87,49.97,0.0,0.0,0.0
13:22:14.7946,-83.31,7.87,49.97,0.0,0.0,0.0
13:22:14.8287,-83.31,7.87,49.97,0.0,0.0,0.0
13:22:14.8621,-83.31,7.87,49.97,0.0,0.0,0.0
13:22:14.8955,-83.31,7.87,49.97,0.0,0.0,0.0
13:22:14.9447,-83.32,7.87,49.97,0.0,0.0,0.0
13:22:14.9829,-83.31,7.87,49.97,0.0,0.0,0.0
13:22:15.3694,-83.32,7.87,49.97,0.0,0.0,0.0
13:22:15.1261,-83.32,7.87,49.97,0.0,0.0,0.0
13:22:15.1819,-83.32,7.87,49.97,0.0,0.0,0.0
13:22:15.2662,-83.32,7.87,49.97,0.0,0.0,0.0
13:22:15.3335,-83.32,7.87,49.97,0.0,0.0,0.0
13:22:15.3756,-83.33,7.86,49.97,0.0,0.0,0.0
13:22:15.4089,-83.32,7.86,49.97,0.0,0.0,0.0
13:22:15.4456,-83.32,7.86,49.97,0.0,0.0,0.0
13:22:15.4924,-83.32,7.86,49.97,0.0,0.0,0.0
13:22:15.5492,-83.32,7.86,49.97,0.0,0.0,0.0
13:22:15.5903,-83.32,7.86,49.97,0.0,0.0,0.0
13:22:15.6323,-83.32,7.86,49.97,0.0,0.0,0.0
13:22:15.6722,-83.33,7.86,49.97,0.0,0.0,0.0
13:22:15.7129,-83.33,7.86,49.97,0.0,0.0,0.0
13:22:15.7592,-83.33,7.86,49.97,0.0,0.0,0.0
13:22:15.7962,-83.32,7.86,49.97,0.0,0.0,0.0
13:22:15.8354,-83.33,7.87,49.97,0.0,0.0,0.0
13:22:15.8723,-83.33,7.86,49.97,0.0,0.0,0.0
13:22:15.9146,-83.33,7.87,49.97,0.0,0.0,0.0
13:22:15.9543,-83.33,7.87,49.97,0.0,0.0,0.0
13:22:15.9959,-83.33,7.87,49.97,0.0,0.0,0.0
13:22:16.3692,-83.33,7.87,49.97,0.0,0.0,0.0
13:22:16.7929,-83.33,7.87,49.97,0.0,0.0,0.0
13:22:16.1188,-83.33,7.87,49.97,0.0,0.0,0.0
13:22:16.1630,-83.33,7.86,49.97,0.0,0.0,0.0
13:22:16.2005,-83.32,7.86,49.97,0.0,0.0,0.0
13:22:16.2446,-83.32,7.86,49.97,0.0,0.0,0.0
13:22:16.2908,-83.32,7.86,49.97,0.0,0.0,0.0
13:22:16.3410,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:16.3835,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:16.4299,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:16.4892,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:16.5307,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:16.5673,-83.31,7.86,49.97,0.0,0.0,0.0
13:22:16.6036,-83.31,7.87,49.97,0.0,0.0,0.0
13:22:16.6377,-83.3,7.87,49.97,0.0,0.0,0.0
13:22:16.6711,-83.3,7.87,49.97,0.0,0.0,0.0
13:22:16.7044,-83.3,7.87,49.97,0.0,0.0,0.0
13:22:16.7404,-83.3,7.87,49.97,0.0,0.0,0.0
13:22:16.7808,-83.3,7.87,49.97,0.0,0.0,0.0
13:22:16.8179,-83.3,7.87,49.97,0.0,0.0,0.0
13:22:16.8559,-83.3,7.87,49.97,0.0,0.0,0.0
13:22:16.8994,-83.3,7.87,49.97,0.0,0.0,0.0
13:22:16.9416,-83.3,7.88,49.97,0.0,0.0,0.0
13:22:16.9854,-83.3,7.87,49.97,0.0,0.0,0.0
13:22:17.2989,-83.3,7.87,49.97,0.0,0.0,0.0
13:22:17.7586,-83.3,7.87,49.97,0.0,0.0,0.0
13:22:17.1243,-83.31,7.87,49.97,0.0,0.0,0.0
13:22:17.1753,-83.31,7.87,49.97,0.0,0.0,0.0
13:22:17.2146,-83.3,7.87,49.97,0.0,0.0,0.0
13:22:17.2555,-83.3,7.87,49.97,0.0,0.0,0.0
13:22:17.2945,-83.3,7.87,49.97,0.0,0.0,0.0
13:22:17.3344,-83.3,7.87,49.97,0.0,0.0,0.0
13:22:17.3742,-83.3,7.87,49.97,0.0,0.0,0.0
13:22:17.4170,-83.3,7.87,49.97,0.0,0.0,0.0
13:22:17.4571,-83.3,7.88,49.97,0.0,0.0,0.0
13:22:17.5027,-83.31,7.88,49.97,0.0,0.0,0.0
13:22:17.5533,-83.3,7.88,49.97,0.0,0.0,0.0
13:22:17.6094,-83.3,7.88,49.97,0.0,0.0,0.0
13:22:17.6498,-83.3,7.88,49.97,0.0,0.0,0.0
13:22:17.6836,-83.3,7.88,49.97,0.0,0.0,0.0
13:22:17.7174,-83.3,7.88,49.97,0.0,0.0,0.0
13:22:17.7508,-83.3,7.88,49.97,0.0,0.0,0.0
13:22:17.8002,-83.3,7.88,49.97,0.0,0.0,0.0
13:22:17.8412,-83.3,7.88,49.97,0.0,0.0,0.0
13:22:17.8829,-83.3,7.88,49.97,0.0,0.0,0.0
13:22:17.9235,-83.3,7.89,49.97,0.0,0.0,0.0
13:22:17.9572,-83.3,7.89,49.97,0.0,0.0,0.0
13:22:17.9983,-83.3,7.89,49.97,0.0,0.0,0.0
13:22:18.3946,-83.3,7.89,49.97,0.0,0.0,0.0
13:22:18.7848,-83.3,7.89,49.97,0.0,0.0,0.0
13:22:18.1137,-83.3,7.89,49.97,0.0,0.0,0.0
13:22:18.1505,-83.3,7.89,49.97,0.0,0.0,0.0
13:22:18.1838,-83.3,7.89,49.97,0.0,0.0,0.0
13:22:18.2223,-83.3,7.89,49.97,0.0,0.0,0.0
13:22:18.2599,-83.3,7.89,49.97,0.0,0.0,0.0
13:22:18.2986,-83.31,7.89,49.97,0.0,0.0,0.0
13:22:18.3468,-83.31,7.89,49.97,0.0,0.0,0.0
13:22:18.3915,-83.31,7.89,49.97,0.0,0.0,0.0
13:22:18.4381,-83.31,7.89,49.97,0.0,0.0,0.0
13:22:18.4836,-83.31,7.89,49.97,0.0,0.0,0.0
13:22:18.5364,-83.31,7.89,49.97,0.0,0.0,0.0
13:22:18.6199,-83.31,7.89,49.97,0.0,0.0,0.0
13:22:18.6865,-83.31,7.89,49.97,0.0,0.0,0.0
13:22:18.7738,-83.31,7.89,49.97,0.0,0.0,0.0
13:22:18.8424,-83.31,7.89,49.97,0.0,0.0,0.0
13:22:18.8897,-83.31,7.89,49.97,0.0,0.0,0.0
13:22:18.9393,-83.32,7.89,49.97,0.0,0.0,0.0
13:22:19.8861,-83.32,7.89,49.97,0.0,0.0,0.0
13:22:19.4865,-83.32,7.89,49.97,0.0,0.0,0.0
13:22:19.8689,-83.32,7.89,49.97,0.0,0.0,0.0
13:22:19.1301,-83.32,7.89,49.97,0.0,0.0,0.0
13:22:19.1732,-83.32,7.89,49.97,0.0,0.0,0.0
13:22:19.2135,-83.32,7.89,49.97,0.0,0.0,0.0
13:22:19.2609,-83.32,7.9,49.97,0.0,0.0,0.0
13:22:19.2962,-83.32,7.9,49.97,0.0,0.0,0.0
13:22:19.3369,-83.32,7.9,49.97,0.0,0.0,0.0
13:22:19.3718,-83.32,7.9,49.97,0.0,0.0,0.0
13:22:19.4051,-83.32,7.9,49.97,0.0,0.0,0.0
13:22:19.4387,-83.32,7.9,49.97,0.0,0.0,0.0
13:22:19.4724,-83.32,7.9,49.97,0.0,0.0,0.0
13:22:19.5076,-83.32,7.89,49.97,0.0,0.0,0.0
13:22:19.5486,-83.33,7.89,49.97,0.0,0.0,0.0
13:22:19.5886,-83.33,7.89,49.97,0.0,0.0,0.0
13:22:19.6324,-83.32,7.89,49.97,0.0,0.0,0.0
13:22:19.6921,-83.33,7.9,49.97,0.0,0.0,0.0
13:22:19.7356,-83.33,7.9,49.97,0.0,0.0,0.0
13:22:19.7920,-83.33,7.9,49.97,0.0,0.0,0.0
13:22:19.8428,-83.32,7.9,49.97,0.0,0.0,0.0
13:22:19.8890,-83.32,7.9,49.97,0.0,0.0,0.0
13:22:19.9315,-83.32,7.9,49.97,0.0,0.0,0.0
13:22:19.9803,-83.32,7.9,49.97,0.0,0.0,0.0
13:22:20.2132,-83.32,7.9,49.97,0.0,0.0,0.0
13:22:20.6622,-83.33,7.9,49.97,0.0,0.0,0.0
13:22:20.1166,-83.33,7.9,49.97,0.0,0.0,0.0
13:22:20.1655,-83.33,7.9,49.97,0.0,0.0,0.0
13:22:20.2165,-83.32,7.9,49.97,0.0,0.0,0.0
13:22:20.2627,-83.32,7.9,49.97,0.0,0.0,0.0
13:22:20.3245,-83.32,7.9,49.97,0.0,0.0,0.0
13:22:20.3617,-83.32,7.9,49.97,0.0,0.0,0.0
13:22:20.3952,-83.32,7.9,49.97,0.0,0.0,0.0
13:22:20.4349,-83.32,7.9,49.97,0.0,0.0,0.0
13:22:20.4736,-83.32,7.9,49.97,0.0,0.0,0.0
13:22:20.5070,-83.32,7.9,49.97,0.0,0.0,0.0
13:22:20.5408,-83.32,7.9,49.97,0.0,0.0,0.0
13:22:20.5742,-83.33,7.9,49.97,0.0,0.0,0.0
13:22:20.6129,-83.32,7.9,49.97,0.0,0.0,0.0
13:22:20.6504,-83.32,7.9,49.97,0.0,0.0,0.0
13:22:20.6893,-83.32,7.9,49.97,0.0,0.0,0.0
13:22:20.7298,-83.32,7.9,49.97,0.0,0.0,0.0
13:22:20.7697,-83.32,7.9,49.97,0.0,0.0,0.0
13:22:20.8123,-83.32,7.9,49.97,0.0,0.0,0.0
13:22:20.8495,-83.32,7.9,49.97,0.0,0.0,0.0
13:22:20.9067,-83.32,7.9,49.97,0.0,0.0,0.0
13:22:20.9671,-83.33,7.89,49.97,0.0,0.0,0.0
13:22:21.2183,-83.33,7.89,49.97,0.0,0.0,0.0
13:22:21.8332,-83.33,7.89,49.97,0.0,0.0,0.0
13:22:21.1331,-83.33,7.89,49.97,0.0,0.0,0.0
13:22:21.1795,-83.33,7.89,49.97,0.0,0.0,0.0
13:22:21.2256,-83.33,7.89,49.97,0.0,0.0,0.0
13:22:21.2790,-83.33,7.89,49.97,0.0,0.0,0.0
13:22:21.3361,-83.33,7.89,49.97,0.0,0.0,0.0
13:22:21.3946,-83.33,7.89,49.97,0.0,0.0,0.0
13:22:21.4702,-83.33,7.89,49.97,0.0,0.0,0.0
13:22:21.5391,-83.33,7.89,49.97,0.0,0.0,0.0
13:22:21.5849,-83.33,7.89,49.97,0.0,0.0,0.0
13:22:21.6272,-83.33,7.89,49.97,0.0,0.0,0.0
13:22:21.6670,-83.32,7.88,49.97,0.0,0.0,0.0
13:22:21.7301,-83.32,7.88,49.97,0.0,0.0,0.0
13:22:21.7756,-83.32,7.88,49.97,0.0,0.0,0.0
13:22:21.8180,-83.32,7.88,49.97,0.0,0.0,0.0
13:22:21.8595,-83.32,7.88,49.97,0.0,0.0,0.0
13:22:21.8981,-83.32,7.88,49.97,0.0,0.0,0.0
13:22:21.9344,-83.32,7.88,49.97,0.0,0.0,0.0
13:22:21.9941,-83.32,7.88,49.97,0.0,0.0,0.0
13:22:22.8428,-83.32,7.88,49.97,0.0,0.0,0.0
13:22:22.1650,-83.32,7.88,49.97,0.0,0.0,0.0
13:22:22.2266,-83.32,7.88,49.97,0.0,0.0,0.0
13:22:22.2790,-83.32,7.88,49.97,0.0,0.0,0.0
13:22:22.3180,-83.32,7.88,49.97,0.0,0.0,0.0
13:22:22.3567,-83.32,7.88,49.97,0.0,0.0,0.0
13:22:22.3948,-83.33,7.87,49.97,0.0,0.0,0.0
13:22:22.4320,-83.32,7.87,49.97,0.0,0.0,0.0
13:22:22.4680,-83.33,7.88,49.97,0.0,0.0,0.0
13:22:22.5117,-83.33,7.87,49.97,0.0,0.0,0.0
13:22:22.5551,-83.33,7.87,49.97,0.0,0.0,0.0
13:22:22.5932,-83.33,7.88,49.97,0.0,0.0,0.0
13:22:22.6318,-83.33,7.87,49.97,0.0,0.0,0.0
13:22:22.6744,-83.33,7.87,49.97,0.0,0.0,0.0
13:22:22.7267,-83.34,7.87,49.97,0.0,0.0,0.0
13:22:22.7630,-83.34,7.87,49.97,0.0,0.0,0.0
13:22:22.8104,-83.34,7.88,49.97,0.0,0.0,0.0
13:22:22.8582,-83.34,7.88,49.97,0.0,0.0,0.0
13:22:22.9130,-83.35,7.88,49.97,0.0,0.0,0.0
13:22:22.9541,-83.35,7.88,49.97,0.0,0.0,0.0
13:22:22.9955,-83.35,7.88,49.97,0.0,0.0,0.0
13:22:23.3820,-83.35,7.87,49.97,0.0,0.0,0.0
13:22:23.7357,-83.35,7.88,49.97,0.0,0.0,0.0
13:22:23.1170,-83.35,7.88,49.97,0.0,0.0,0.0
13:22:23.1548,-83.35,7.88,49.97,0.0,0.0,0.0
13:22:23.1940,-83.35,7.88,49.97,0.0,0.0,0.0
13:22:23.2322,-83.35,7.88,49.97,0.0,0.0,0.0
13:22:23.2700,-83.35,7.88,49.97,0.0,0.0,0.0
13:22:23.3067,-83.35,7.88,49.97,0.0,0.0,0.0
13:22:23.3427,-83.35,7.88,49.97,0.0,0.0,0.0
13:22:23.3775,-83.35,7.88,49.97,0.0,0.0,0.0
13:22:23.4136,-83.35,7.88,49.97,0.0,0.0,0.0
13:22:23.4581,-83.35,7.88,49.97,0.0,0.0,0.0
13:22:23.4937,-83.36,7.88,49.97,0.0,0.0,0.0
13:22:23.5306,-83.36,7.88,49.97,0.0,0.0,0.0
13:22:23.5639,-83.36,7.88,49.97,0.0,0.0,0.0
